quadrant,scene_name_zh,scene_name_en,industry_code,source_major_code,source_major_name,process_step,value_score,difficulty_score,labor_urgency,scale_potential,superhuman_value,operation_complexity,structure_level,fault_tolerance,takt_pressure,l3_extracted,guide_generated
Q3-可填充,搬运码垛-金属门窗成品-异形重载,Palletizing-MetalDoorWindow-IrregularHeavy,33-331-3312,33,金属制品业,成品码垛,3.67,1.5,4,4,3,2,4,3,4,False,False
Q3-可填充,包装封箱-通用零部件-多规格适配,PackagingSealing-GeneralParts-MultiSpecAdapt,34-348-3482,34,通用设备制造业,计数包装,3.67,1.5,3,5,3,2,4,4,3,False,False
Q3-可填充,金属切割-钢板下料-火焰等离子切割,MetalCutting-SteelPlate-FlamePlasmaCut,34-342-3424,34,通用设备制造业,下料切割,3.67,1.5,4,4,3,3,4,4,4,False,False
Q3-可填充,成品包装-中型设备-木箱装箱,ProductPacking-MediumEquipment-WoodenCrating,35-00-00,35,专用设备制造业,包装,3.67,1.5,3,5,3,2,3,4,4,False,False
Q3-可填充,搬运上料-冲压板料-重载翻转,MaterialLoading-StampingSheet-HeavyFlipping,36-361-00,36,汽车制造业,冲压成型,3.67,1.5,3,5,3,2,4,4,3,True,False
Q3-可填充,油液加注-多介质-定量控制,FluidFilling-MultiMedia-Metered,36-361-00,36,汽车制造业,总装,3.67,1.5,2,5,4,2,4,4,3,False,False
Q3-可填充,气象仪器现场维护-野外站点-定期巡检,MeteorologicalInstrumentMaintenance-FieldStation-PeriodicInspection,40-402-4023,40,仪器仪表制造业,检测测试,3.67,1.5,4,3,4,3,2,5,5,False,False
Q3-可填充,剂量检测-辐照产品-抽样操作,DosimetryTesting-IrradiatedProducts-SamplingOperation,41-412-4120,41,其他制造业,辐照后检测,3.67,1.5,4,2,5,3,4,3,5,False,False
Q3-可填充,成品码垛-日杂产品-通用包装,PalletizingFinishedGoods-MiscProducts-GeneralPackaging,41-419-4190,41,其他制造业,包装,3.67,1.5,3,5,3,2,4,4,3,False,False
Q3-可填充,物料配送-生产车间-多工位补料,MaterialDelivery-ProductionWorkshop-MultiStationReplenishment,41-419-4190,41,其他制造业,加工处理,3.67,1.5,3,5,3,2,3,4,4,False,False
Q3-可填充,码垛打包-再生料袋-出库装车,Palletizing-RecycledMaterialBags-ShippingLoad,42-422-4220,42,废弃资源综合利用业,成品出库,3.67,1.5,3,5,3,2,4,4,3,False,False
Q3-可填充,仪表校准-精密仪器-多规格工具操作,InstrumentCalibration-PrecisionDevice-MultiToolOperation,43-436-4360,43,金属制品、机械和设备修理业,重新校准,3.67,1.5,3,4,4,4,4,4,5,False,False
Q3-可填充,搬运转运-重型金属修理件-跨工位多点,TransferHandling-HeavyMetalParts-MultiStation,43-431-4310,43,金属制品、机械和设备修理业,拆解分解,3.67,1.5,4,4,3,2,3,3,5,False,False
Q3-可填充,换热站巡检-热力供应换热设备-多阀门操控,HeatExchangeStationInspection-HeatingSupplyEquipment-MultiValveControl,44-443-4430,44,电力、热力生产和供应业,设备巡检,3.67,1.5,3,4,4,3,4,4,4,False,False
Q3-可填充,阴极保护检测-埋地钢管-电位测量,CathodicProtectionTest-BuriedSteelPipe-PotentialMeasurement,45-00-4511,45,燃气生产和供应业,管网输配,3.67,1.5,3,4,4,3,2,5,5,False,False
Q3-可填充,提取监控-中药材水提-多锅巡检,ExtractionMonitoring-HerbalWaterExtraction-MultiTankPatrol,27-274-2740,27,医药制造业,提取浓缩,3.33,0.5,3,3,4,1,4,5,5,False,False
Q3-可填充,鱼糜加工巡检-擂溃车间-低温潮湿,SurimiProcessingInspection-GrindingWorkshop-ColdWet,13-136-1362,13,农副食品加工业,擂溃调味,3.33,0.5,3,3,4,1,4,5,5,False,False
Q3-可填充,清洁擦拭-整车PDI-交付前处理,Cleaning-VehiclePDI-PreDelivery,36-361-00,36,汽车制造业,成品出库,3.33,0.5,2,5,3,1,5,5,4,False,False
Q3-可填充,巡检监测-破碎设备-运行状态检查,Inspection-ShreddingEquipment-OperationalMonitoring,42-421-4210,42,废弃资源综合利用业,机械破碎,3.33,0.5,3,3,4,1,4,5,5,False,False
Q3-可填充,取样检测-复烤烟叶-多点位采集,Sampling-RoastedTobacco-MultiPoint,16-161-1610,16,烟草制品业,复烤干燥,3.33,0.75,3,3,4,2,4,5,5,False,False
Q3-可填充,车间巡检-设备状态-多区域覆盖,ShopFloorPatrol-EquipmentStatus-MultiZoneCoverage,18-00-00,18,纺织服装、服饰业,缝制加工,3.33,0.75,2,4,4,1,3,5,5,False,False
Q3-可填充,巡检监控-皮革制品车间-多区域覆盖,PatrolMonitoring-LeatherWorkshop-MultiArea,19-192-00,19,皮革、毛皮、羽毛及其制品和制鞋业,缝制组装,3.33,0.75,2,4,4,1,3,5,5,False,False
Q3-可填充,功能测试-电子琴按键-全键盘扫描,FunctionTest-KeyboardKeys-FullScan,24-242-2423,24,文教、工美、体育和娱乐用品制造业,功能测试,3.33,0.75,3,3,4,2,5,5,4,False,False
Q3-可填充,样品留存-成品药品-留样库管理,SampleRetention-FinishedProduct-RetentionLibraryManagement,27-272-2720,27,医药制造业,质检,3.33,0.75,2,4,4,2,4,5,5,True,True
Q3-可填充,检测记录-纤维物性-拉伸试验,Testing-FiberProperties-TensileTest,28-00-00,28,化学纤维制造业,外观检验,3.33,0.75,2,4,4,3,5,5,5,False,False
Q3-可填充,测试操作-航天器功能测试-洁净室人机界面操作,FunctionalTesting-SpacecraftSystems-CleanroomHMIOperation,37-374-3743,37,铁路、船舶、航空航天和其他运输设备制造业,功能测试,3.33,0.75,3,2,5,2,5,4,5,True,False
Q3-可填充,质检取样-再生料-出厂检验,Sampling-RecycledMaterial-QualityInspection,42-422-4220,42,废弃资源综合利用业,质检包装,3.33,0.75,2,4,4,2,4,5,5,False,False
Q3-可填充,地热井巡检-地热发电井口设备-高温蒸汽环境,GeothermalWellInspection-GeothermalPowerWellhead-HighTempSteam,44-441-4419,44,电力、热力生产和供应业,井口巡检,3.33,0.75,4,2,4,2,4,5,5,False,False
Q3-可填充,水质采样-处理池出水口-定时多点位,WaterSampling-TreatmentPoolOutlet-ScheduledMultiPoint,46-461-4610,46,水的生产和供应业,消毒,3.33,0.75,2,4,4,2,4,5,5,False,False
Q3-可填充,废料清理-制丝车间-烟末烟梗,WasteCleaning-ShredWorkshop-TobaccoDust,16-162-1620,16,烟草制品业,制丝加工,3.33,1.0,4,3,3,2,3,5,5,False,False
Q3-可填充,染色样品检测-毛织物对色-高精度色差判断,DyeingSampleInspection-WoolFabricColorMatch-HighPrecisionDiff,17-172-1723,17,纺织业,检验,3.33,1.0,3,3,4,2,5,3,5,False,False
Q3-可填充,麻纤维脱胶监测-生麻前处理-高温高湿巡检,BastFiberDegummingMonitor-RawHempPretreat-HighTempHumidPatrol,17-173-1731,17,纺织业,脱胶,3.33,1.0,4,2,4,2,4,4,5,False,False
Q3-可填充,筛选除杂-浆料粗渣-人工辅助,ScreeningRemoval-PulpCoarseResidue-ManualAssist,22-221-00,22,造纸和纸制品业,筛选,3.33,1.0,4,3,3,2,4,4,5,False,False
Q3-可填充,原料取样-矿石焦炭品质检测-粉尘扬尘环境,Sampling-OreCokeQuality-DustyEnvironment,31-311-3110,31,黑色金属冶炼和压延加工业,原料入库,3.33,1.0,3,4,3,2,3,5,5,False,False
Q3-可填充,检测采样-石煤开采-粉尘监测,Sampling-StoneCoolMining-DustMonitoring,6-69-690,6,煤炭开采和洗选业,采掘作业,3.33,1.0,4,2,4,2,3,5,5,False,False
Q3-可填充,可燃冰开采监测-深水作业-设备状态巡检,GasHydrateExtractionMonitoring-DeepwaterOperation-EquipmentStatusInspection,7-00-722,7,石油和天然气开采业,设备维护,3.33,1.0,4,2,4,2,4,4,5,False,False
Q3-可填充,泵体清洗-离心泵-内腔除屑,PumpCleaning-CentrifugalPump-CavityDebris,34-344-3441,34,通用设备制造业,清洗,3.33,1.0,3,4,3,2,4,5,4,False,False
Q3-可填充,齿轮检测-圆柱齿轮-全齿面扫描,GearInspection-CylindricalGear-FullToothScan,34-345-3453,34,通用设备制造业,检测,3.33,1.0,2,4,4,3,5,5,4,False,False
Q3-可填充,气密检测-电池包-密封测试,LeakTest-BatteryPack-SealCheck,36-00-3612,36,汽车制造业,测试,3.33,1.0,2,4,4,2,5,4,4,True,False
Q3-可填充,测试检验-潜水装备压力测试-危险环境操作,PressureTesting-DivingEquipment-HazardousEnvOperation,37-379-3791,37,铁路、船舶、航空航天和其他运输设备制造业,压力测试,3.33,1.0,4,2,4,2,4,4,5,False,False
Q3-可填充,测试检验-传感器模组-多工况标定,SensorCalibration-SensorModule-MultiConditionTest,39-00-3983,39,计算机、通信和其他电子设备制造业,测试标定,3.33,1.0,2,4,4,2,4,5,4,False,False
Q3-可填充,功能测试-成品伞-开合耐久,FunctionTest-FinishedUmbrella-OpenCloseEndurance,41-00-4119,41,其他制造业,功能测试,3.33,1.0,3,3,4,2,4,5,4,False,False
Q3-可填充,绕组浸漆-电机定子-有机溶剂槽,WindingVarnishing-MotorStator-SolventTank,43-435-4350,43,金属制品、机械和设备修理业,绝缘处理,3.33,1.0,4,3,3,2,4,4,5,False,False
Q3-可填充,丝织物整理检验-成品绸缎-高要求外观检测,SilkFabricFinishingInspect-FinishedSilk-HighStandardVisual,17-174-1743,17,纺织业,检验,3.33,1.25,3,3,4,2,5,3,4,False,False
Q3-可填充,投料操作-毛皮鞣制-化学品环境,MaterialFeeding-FurTanning-ChemicalEnvironment,19-00-1931,19,皮革、毛皮、羽毛及其制品和制鞋业,鞣制处理,3.33,1.25,4,2,4,2,4,3,5,False,False
Q3-可填充,成品包装-皮革制品-多SKU管理,ProductPacking-LeatherGoods-MultiSKU,19-192-00,19,皮革、毛皮、羽毛及其制品和制鞋业,包装入库,3.33,1.25,2,5,3,2,4,4,4,False,False
Q3-可填充,搬运码垛-木质板材-大尺寸异形件,Palletizing-WoodPanels-LargeIrregular,21-211-2110,21,家具制造业,原料入库,3.33,1.25,3,4,3,2,3,5,4,False,False
Q3-可填充,合金破碎筛分-成品加工-粉尘振动环境,AlloyBreakingScreening-ProductProcessing-DustVibration,31-314-3140,31,黑色金属冶炼和压延加工业,冷却破碎,3.33,1.25,4,3,3,2,4,4,4,False,False
Q3-可填充,冷却区巡检-合金冷却监控-高温余热环境,CoolingAreaInspection-AlloyMonitoring-HighResidualHeat,31-314-3140,31,黑色金属冶炼和压延加工业,冷却破碎,3.33,1.25,4,3,3,2,4,4,4,False,False
Q3-可填充,茶叶筛分上料-精制车间-轻质物料,TeaSieving-RefiningWorkshop-LightMaterial,15-153-1530,15,酒、饮料和精制茶制造业,筛分,3.33,1.25,4,3,3,2,4,4,4,False,False
Q3-可填充,刀具更换-加工中心刀库-多规格管理,ToolChange-MachiningCenterMagazine-MultiSpec,34-342-3425,34,通用设备制造业,零件加工,3.33,1.25,2,4,4,3,5,4,4,False,False
Q3-可填充,复印机功能测试-多功能一体机-全功能验证,CopierFunctionTest-MultifunctionPrinter-FullVerification,34-347-3474,34,通用设备制造业,功能测试,3.33,1.25,2,4,4,3,5,5,3,False,False
Q3-可填充,电缆放线-成盘电缆-重载牵引,CablePayout-CableReel-HeavyPulling,38-383-3831,38,电气机械和器材制造业,收卷成盘,3.33,1.25,3,4,3,2,4,4,4,True,False
Q3-可填充,维护保养-SMT贴片机-飞达清洁更换,SMTMaintenance-MountingMachine-FeederCleaningReplacement,39-00-00,39,计算机、通信和其他电子设备制造业,SMT贴片,3.33,1.25,3,4,3,3,4,4,5,False,False
Q3-可填充,外观质检-成品刷具-多面翻转,VisualInspection-FinishedBrushes-MultiSurfaceFlipping,41-00-4111,41,其他制造业,质检,3.33,1.25,3,3,4,2,4,4,4,False,False
Q3-可填充,搬运码垛-烟叶原料包-50kg重载,Palletizing-TobaccoLeafBales-50kg,16-161-1610,16,烟草制品业,原料验收,3.33,1.5,4,3,3,2,3,4,4,False,False
Q3-可填充,成品搬运-卷烟成品库-多品牌分区,MaterialHandling-FinishedGoodsWarehouse-MultiBrand,16-162-1620,16,烟草制品业,成品入库,3.33,1.5,2,4,4,2,3,4,4,False,False
Q3-可填充,辅料补给配送-缝制线边-多品种小批量,TrimSupply-SewingLineside-MultiVarietySmallBatch,18-00-00,18,纺织服装、服饰业,缝制加工,3.33,1.5,3,4,3,2,3,4,4,False,False
Q3-可填充,服饰配件分装-小件包装-高重复,AccessoryPacking-SmallItemBagging-HighRepetition,18-183-1830,18,纺织服装、服饰业,配对分装,3.33,1.5,3,4,3,2,4,4,3,False,False
Q3-可填充,铺展挂晾-湿皮干燥-大幅面操作,SpreadingHanging-LeatherDrying-LargeFormat,19-191-1910,19,皮革、毛皮、羽毛及其制品和制鞋业,干燥,3.33,1.5,3,4,3,3,4,4,4,False,False
Q3-可填充,配皮选料-毛皮服装-专家技能,FurMatching-FurGarment-ExpertSkill,19-00-1932,19,皮革、毛皮、羽毛及其制品和制鞋业,选皮配皮,3.33,1.5,4,2,4,3,4,3,5,False,False
Q3-可填充,蒸煮处理-竹材软化-高温蒸汽,Steaming-BambooSoftening-HighTempSteam,20-204-2041,20,木材加工和木、竹、藤、棕、草制品业,蒸煮软化,3.33,1.5,4,3,3,3,4,3,5,False,False
Q3-可填充,成品打包-木制容器-多规格组合,Packaging-WoodContainer-MultiSpecCombination,20-203-2035,20,木材加工和木、竹、藤、棕、草制品业,检测打包,3.33,1.5,3,4,3,2,3,4,4,False,False
Q3-可填充,取放作业-注塑件-模具周转,PickPlace-InjectionParts-MoldCycle,21-214-2140,21,家具制造业,脱模取件,3.33,1.5,3,4,3,2,5,4,2,False,False
Q3-可填充,切割下料-金属管材-定长批量,Cutting-MetalTube-FixedLengthBatch,21-213-2130,21,家具制造业,切割下料,3.33,1.5,3,4,3,2,4,4,3,False,False
Q3-可填充,开料裁切-木质板材-数控锯上下料,Cutting-WoodPanel-CNCLoader,21-211-2110,21,家具制造业,开料裁切,3.33,1.5,3,4,3,2,4,4,3,False,False
Q3-可填充,阀门操作-工艺管道-多点巡回调节,ValveOperation-ProcessPipeline-MultiPointPatrol,22-221-00,22,造纸和纸制品业,洗涤,3.33,1.5,3,3,4,3,3,4,5,False,False
Q3-可填充,搬运码垛-卷筒纸/平张纸-重载多规格,Palletizing-PaperRolls-HeavyMultiSpec,23-231-00,23,印刷和记录媒介复制业,原料入库,3.33,1.5,3,4,3,2,3,4,4,False,False
Q3-可填充,折页机上下料-书刊折页-多规格换型,FoldingLoadUnload-BookletFolding-MultiSpecChangeover,23-00-2311,23,印刷和记录媒介复制业,折页配页,3.33,1.5,3,4,3,2,4,4,3,False,False
Q3-可填充,装订机上料-胶装书芯-连续供料,BindingLoading-PerfectBoundBlocks-ContinuousFeed,23-232-2320,23,印刷和记录媒介复制业,装订,3.33,1.5,3,4,3,2,4,4,3,False,False
Q3-可填充,分拣摆盘-珠宝首饰-精细定位,SortingArranging-Jewelry-PrecisionPlacement,24-243-2438,24,文教、工美、体育和娱乐用品制造业,分拣摆盘,3.33,1.5,3,4,3,3,4,4,4,False,False
Q3-可填充,充气封口-运动球类-气压控制,InflationSealing-SportsBall-PressureControl,24-244-2441,24,文教、工美、体育和娱乐用品制造业,充气封口,3.33,1.5,2,4,4,2,4,4,3,False,False
Q3-可填充,搬运码垛-健身器材-大件成品,Palletizing-FitnessEquipment-LargeProduct,24-244-2443,24,文教、工美、体育和娱乐用品制造业,搬运码垛,3.33,1.5,4,4,2,2,3,4,4,True,True
Q3-可填充,装配调试-游艺机台-电气接线,AssemblyCommissioning-ArcadeMachine-ElectricalWiring,24-246-2462,24,文教、工美、体育和娱乐用品制造业,电气接线,3.33,1.5,3,3,4,4,4,4,5,False,False
Q3-可填充,搬运转运-原料包装袋-25kg标准,Handling-RawMaterialBags-25kgStandard,28-00-00,28,化学纤维制造业,原料入库,3.33,1.5,4,4,2,2,3,4,4,False,False
Q3-可填充,搬运码垛-塑料管材-长料双臂,Palletizing-PlasticPipe-LongDualArm,29-00-2922,29,橡胶和塑料制品业,码垛,3.33,1.5,3,4,3,2,4,4,3,False,False
Q3-可填充,配料称量-原料精准配比-粉尘扬尘环境,BatchingWeighing-RawMaterialRatio-DustyEnvironment,31-314-3140,31,黑色金属冶炼和压延加工业,配料称量,3.33,1.5,3,3,4,2,4,3,4,False,False
Q3-可填充,肉制品包装码垛-真空包装-卫生要求,MeatProductPalletizing-VacuumPackaged-HygieneRequirement,13-135-1353,13,农副食品加工业,装箱码垛,3.33,1.5,3,4,3,2,4,4,3,False,False
Q3-可填充,停车设备调试-机械车库-多层联动,ParkingEquipmentDebug-MechanicalGarage-MultiLayerLinkage,34-343-3437,34,通用设备制造业,调试,3.33,1.5,4,3,3,3,3,4,5,False,False
Q3-可填充,管束穿装-锅炉换热器-重复弯腰,TubeInsertion-BoilerHeatExchanger-RepetitiveBending,34-341-3411,34,通用设备制造业,附件装配,3.33,1.5,4,3,3,3,4,4,4,False,False
Q3-可填充,康复设备调试-轮椅假肢-个性化适配,RehabEquipmentFitting-WheelchairProsthesis-Personalized,35-358-3586,35,专用设备制造业,调试适配,3.33,1.5,3,3,4,3,3,4,5,False,False
Q3-可填充,样机调试-新产品开发-多参数优化,PrototypeTuning-NewProductDev-MultiParameterOptimization,35-00-00,35,专用设备制造业,调试优化,3.33,1.5,2,3,5,3,3,4,5,False,False
Q3-可填充,涂胶密封-设备接缝处-均匀定量,GlueSealing-EquipmentJoints-UniformQuantitative,35-00-00,35,专用设备制造业,涂胶密封,3.33,1.5,3,4,3,3,4,4,4,True,False
Q3-可填充,包装码垛-刷具成品-多规格混线,PackagingPalletizing-FinishedBrushes-MultiSpecMixedLine,41-00-4111,41,其他制造业,包装,3.33,1.5,3,4,3,2,3,4,4,False,False
Q3-可填充,包装装箱-成品伞-多规格配套,PackagingBoxing-FinishedUmbrellas-MultiSpecMatching,41-00-4119,41,其他制造业,包装,3.33,1.5,3,4,3,2,3,4,4,False,False
Q3-可填充,外观质检-成品伞-展开状态全检,VisualInspection-FinishedUmbrella-FullyOpenState,41-00-4119,41,其他制造业,质检,3.33,1.5,3,3,4,2,3,4,4,False,False
Q3-可填充,搬运配送-辐照物料-跨区域转运,MaterialTransfer-IrradiationGoods-CrossZoneDelivery,41-412-4120,41,其他制造业,物料入库,3.33,1.5,4,2,4,2,3,4,4,False,False
Q3-可填充,安全测试-童车产品-负载冲击,SafetyTest-ChildVehicle-LoadImpact,24-245-2456,24,文教、工美、体育和娱乐用品制造业,安全测试,3.0,0.5,2,3,4,2,5,5,5,False,False
Q3-可填充,巡检监测-矿泉水泵房设备-洁净区域,Inspection-MineralWaterPumpRoomEquipment-CleanZone,12-120-1200,12,其他采矿业,日常巡检,3.0,0.5,3,2,4,1,4,5,5,True,True
Q3-可填充,酒窖巡检-地下酒窖-多层空间,CellarInspection-UndergroundCellar-MultiLevel,15-00-1515,15,酒、饮料和精制茶制造业,陈酿储存,3.0,0.5,3,2,4,1,4,5,5,False,False
Q3-可填充,检测记录-游艇内饰质检-多角度外观检查,QualityInspection-YachtInterior-MultiAngleVisual,37-373-3733,37,铁路、船舶、航空航天和其他运输设备制造业,内饰安装,3.0,0.5,3,2,4,1,4,5,5,False,False
Q3-可填充,成品检验取样-合金品质检测-粉尘飞溅环境,ProductSampling-AlloyQualityInspection-DustEnvironment,31-314-3140,31,黑色金属冶炼和压延加工业,检验,3.0,0.75,3,3,3,2,4,5,5,False,False
Q3-可填充,样品取样-浆料质检-多点巡回,Sampling-PulpQualityInspection-MultiPointPatrol,22-221-00,22,造纸和纸制品业,筛选,3.0,1.0,2,3,4,2,3,5,5,True,True
Q3-可填充,收集处理-废丝落地丝-车间清洁,Collection-WasteFiber-WorkshopCleaning,28-282-00,28,化学纤维制造业,卷绕成型,3.0,1.0,3,4,2,2,3,5,5,False,False
Q3-可填充,巡线检测-地热输送管道-户外长距离,PipelineInspection-GeothermalTransmission-OutdoorLongDistance,12-120-1200,12,其他采矿业,日常巡检,3.0,1.0,3,2,4,1,2,5,5,False,False
Q3-可填充,发酵监控-酱油酿造-长周期巡检,FermentationMonitor-SoySauceBrewing-LongCycleInspection,14-00-1462,14,食品制造业,入池发酵,3.0,1.0,2,3,4,2,3,5,5,False,False
Q3-可填充,来料检验-电子元器件-AOI抽检上下料,IncomingInspection-ElectronicComponents-AOISamplingLoadUnload,39-00-3981,39,计算机、通信和其他电子设备制造业,来料检验,3.0,1.0,2,4,3,2,4,5,4,False,False
Q3-可填充,毛条搬运上料-毛纺原料-多工位巡回配送,WoolTopHandlingLoading-WoolSpinningRaw-MultiStationPatrol,17-172-1721,17,纺织业,精梳制条,3.0,1.25,3,3,3,2,4,4,4,False,False
Q3-可填充,半成品搬运-工序间-吊挂系统上下件,WIPTransfer-BetweenStations-HangingSystemLoading,18-00-00,18,纺织服装、服饰业,缝制加工,3.0,1.25,2,4,3,2,4,5,3,False,False
Q3-可填充,物料配送-皮革缝制车间-多工位流转,MaterialDelivery-LeatherSewing-MultiStation,19-00-1921,19,皮革、毛皮、羽毛及其制品和制鞋业,缝制成型,3.0,1.25,2,4,3,1,3,4,4,True,True
Q3-可填充,水洗脱脂-羽毛加工-高湿环境,WashingDegreasing-FeatherProcessing-HighHumidity,19-00-1941,19,皮革、毛皮、羽毛及其制品和制鞋业,水洗脱脂,3.0,1.25,3,3,3,2,4,4,4,False,False
