scene_name_zh,scene_name_en,industry_code,industry_chain,process_step,scene_description,selection_rationale,source_major_code,source_major_name,labor_urgency_score,labor_urgency_basis,scale_potential_score,scale_potential_basis,superhuman_value_score,superhuman_value_basis,operation_complexity_score,operation_complexity_basis,structure_level_score,structure_level_basis,fault_tolerance_score,fault_tolerance_basis,takt_pressure_score,takt_pressure_basis,l3_extracted,l3_extracted_at,guide_generated,guide_generated_at,l3_file_path,guide_file_path,operation_complexity_origin_score
气密检测-电池包-密封测试,LeakTest-BatteryPack-SealCheck,36-00-3612,电芯入库→模组组装→电池包装配→测试→包装→成品出库,测试,该工位位于电池包装配后的测试区，上游为线束装配，下游为EOL测试。当前由人工将电池包放入气密检测设备，连接气管和传感器，启动测试程序并读取结果。单包测试3-5分钟。测试本身自动化程度高，人工主要负责上下料和连接。,命中入口五（气密测试数据需追溯）、入口六（上下料与检测合并）、入口八（规模化标准化工序）。,36,汽车制造业,2,操作简单重复，技能要求低,4,每条电池线需气密测试工位,4,命中V1、V2、V5追溯、V6气压监测,3,连接气管和启动，无精密操作,5,固定检测设备,4,测试不通过可重做,4,非瓶颈,TRUE,2026/6/9 23:54,TRUE,2026/6/10 15:48,actions/by-category/l3_气密检测-电池包-密封测试.json,guides/36-00-3612-LeakTest-BatteryPack-SealCheck.json,2
油液加注-多介质-定量控制,FluidFilling-MultiMedia-Metered,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,总装,该工位位于总装线末段，上游为轮胎装配，下游为电检/路试。当前由人工操作加注枪为整车加注燃油、机油、冷却液、制动液、玻璃水等。需在发动机舱和底盘等多个位置作业，对准加注口并控制加注量。2人/车，单车加注5-8分钟。加注口对不准导致泄漏，加注量偏差影响新车交付质量。,命中入口一（多工位切换：需在多个加注位置间移动）、入口五（加注量数据需追溯）、入口六（加注与液位检测可合并）。,36,汽车制造业,2,操作简单，但需来回走动,5,每车必经，全行业标准化工序,4,命中V1、V2定量一致、V5追溯、V6液位监测,3,对准加注口，无精密操作,4,加注位置固定，设备标准化,4,加注不足可补，溢出可清理,3,非瓶颈，节拍宽裕,,,,,,,2
涂胶密封-车身接缝-连续走线,SealantApplication-BodySeam-ContinuousPath,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,焊装,该工位位于焊装线后段涂胶区，上游为焊接完成的白车身，下游为涂装前处理。当前由人工持胶枪沿车身接缝走线涂覆密封胶，需绕车身一圈作业。胶线宽度8-12mm，连续性要求高。涉及弯腰、仰头等多种姿态。2人/车，单车涂胶15-25分钟。断胶、胶量不均导致涂装后漏水，长期异姿势作业致腰颈劳损。,命中入口一（多工位切换：需绕车身多个位置作业）、入口四（注意力衰减：连续走线一致性要求高）、入口五（过程数据刚需：密封胶涂覆轨迹需可追溯）。,36,汽车制造业,3,异姿势作业导致腰颈劳损，年流动率30%,4,单厂焊装涂胶工位10-15个,4,命中V2一致性、V5轨迹追溯、V6胶量监测,2,连续走线需稳定出胶，毫米级轨迹控制,4,车身位置固定于定位台,3,断胶需补涂，耗时1-3分钟,3,节拍较宽，可接受速度为人工70%,TRUE,2026/6/11 0:57,TRUE,2026/6/11 16:42,actions/by-category/l3_涂胶密封-车身接缝-连续走线.json,guides/36-361-00-SealantApplication-BodySeam-ContinuousPath.json,3
清洁擦拭-整车PDI-交付前处理,Cleaning-VehiclePDI-PreDelivery,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,成品出库,该工位位于整车检测后的PDI（交付前检查）区，上游为终检合格，下游为发运。当前由人工对整车进行清洁擦拭，去除生产过程中的灰尘、指纹、贴纸残留。需绕车全覆盖擦拭内外表面。1-2人/车，单车清洁10-20分钟。重复擦拭动作导致手腕疲劳。,命中入口一（多工位切换：绕车全覆盖）、入口八（规模化标准化工序）。,36,汽车制造业,2,操作简单，但单调重复,5,每车必经，全行业标准化,3,命中V1、V2一致性,4,擦拭动作，无精密要求,5,固定PDI工位,5,擦不干净可重擦,4,非瓶颈,TRUE,2026/6/11 3:30,TRUE,2026/6/11 16:46,actions/by-category/l3_清洁擦拭-整车PDI-交付前处理.json,guides/36-361-00-Cleaning-VehiclePDI-PreDelivery.json,1
漆面检测-涂装下线-全车扫描,PaintInspection-PostPaint-FullScan,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,涂装,该工位位于涂装线末端精修区前，上游为面漆烘干，下游为精修/抛光工位。当前由质检员在强光下绕车检查漆面缺陷（橘皮、颗粒、流挂、色差）。需近距离观察全车表面，弯腰蹲下检查底部。3-4人/车，单车检测5-10分钟。视觉疲劳导致漏检率上升，主观判断标准不统一。,命中入口三（高容错：漏检可在精修工位补检）、入口四（注意力衰减是核心痛点）、入口六（检测与标记可合并）。,36,汽车制造业,4,4小时后漏检率从3%升至10%，需设复检岗,4,单厂涂装检测工位10-15个,5,命中V1-V6，尤其V2一致性和V6超人感知,4,纯视觉检测，无物理操作,5,固定检测工位，专用光照,5,漏检可在下游精修补检,4,非瓶颈，节拍宽裕,,,,,,,1
漆面精修-涂装缺陷-点位抛光,PaintRepair-Defect-SpotPolish,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,涂装,该工位位于涂装检测后的精修区，上游为漆面检测，下游为总装车间。当前由技工根据检测标记对缺陷点进行打磨、抛光处理。需使用多种手持工具（砂纸、抛光机），根据缺陷类型选择工艺。2-3人/车，单点处理30秒-3分钟。技工经验差异导致修复质量不一致，过度打磨可能导致漆层减薄。,命中入口一（工具适配：使用多种手持工具）、入口四（经验依赖性强，一致性要求高）、入口六（修复与检验可合并）。,36,汽车制造业,3,熟练技工培养周期6个月以上，流动造成质量波动,4,单厂精修工位8-15个,4,命中V2一致性、V3合并、V5追溯、V6力觉监测,1,需精细力控，根据缺陷类型调整,4,车身固定，操作区域明确,3,过度打磨需补漆，耗时较长,4,按缺陷数量计，非固定节拍,,,,,,,4
焊缝打磨-白车身-狭窄空间,WeldGrinding-BIW-ConfinedSpace,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,焊装,该工位位于焊装线补焊区后段，上游为点焊/弧焊工位，下游为涂装前处理。当前由人工持砂轮机对焊缝凸起、飞溅进行打磨。需进入车身内部狭窄空间作业，粉尘浓度高需戴防护面罩。打磨力度需根据焊缝状态调整。2人/班，单车打磨10-20分钟。粉尘吸入风险高，狭窄空间长时间作业导致颈椎劳损。,命中入口一（空间适配：需进入车身内部狭窄空间）、入口二（人类不宜到达：高粉尘环境）、入口一（工具适配：操作手持砂轮机）。,36,汽车制造业,4,粉尘环境需戴防护降低效率30%，招工难,4,单厂焊装线10-20个打磨工位,4,命中V1、V2、V3操作检测合并、V6力觉监测,1,需精细力控，根据焊缝状态调整,3,车身内部空间受限，光照有限,3,打磨过度需补焊，欠磨需返工,4,非瓶颈，节拍宽裕,,,,,,,4
物料配送-总装线边-多品种混流,MaterialDelivery-AssemblyLineside-MixedModel,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,总装,该工位覆盖总装车间物流通道和线边库，为非产线辅助岗位。当前由人工驾驶牵引车或步行推车将零部件从线边库配送至各装配工位。混流生产导致零件品种多（单工位20-50种SKU），需按生产顺序准确配送。每班5-10名配送员，日配送量数千车次。配送错误导致产线停线等待。,命中入口一（多工位切换：覆盖多个装配工位）、入口一（改造不经济：车型换代频繁，固定物流设施回收期长）、入口八（规模化）。,36,汽车制造业,3,步行距离长，配送错误需返工,5,每条总装线需5-15名配送人员,4,命中V1、V2、V4群体学习、V5追溯,3,搬运放置，识别物料,3,通道固定但有人员和车辆混行,3,配送错误导致等待，需返回重取,3,需配合产线节拍但有缓冲,,,,,,,2
码垛下料-冲压件-多规格切换,Palletizing-StampedParts-MultiSpec,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,冲压成型,该工位位于冲压线末端，上游为冲压机出料输送带，下游为AGV转运至焊装车间。当前由人工从输送带取件、检查后按规格分类码垛入料箱。冲压件种类多（门板、侧围、顶盖等），单件重量5-25kg，需根据件型调整码放姿态。每线3人/班，三班倒，单件周期15-25秒。高频重复动作导致肩部劳损，多规格切换时易混料。,命中入口一（改造不经济：车型换代频繁，专机投入回收期过长）、入口四（注意力衰减：连续作业后混料率上升）、入口八（规模化部署）。,36,汽车制造业,3,肩部劳损常见，4小时后混料率从0.5%升至2%,5,单厂冲压线末端下料工位20-40个，全国以万计,4,命中V1、V2、V4群体学习、V5过程追溯,3,抓取放置，需识别件型但无精密操作,4,输送带位置固定，料箱位置标准化,4,放置偏差可重调，冲压件耐碰撞,2,节拍15-25秒，瓶颈工位需2台并行,,,,,,,2
线束插接-电池包-多连接器,HarnessConnection-BatteryPack-MultiConnector,36-00-3612,电芯入库→模组组装→电池包装配→测试→包装→成品出库,电池包装配,该工位位于电池包装配线后段，上游为模组堆叠紧固，下游为密封检测。当前由人工将高压线束、信号线束插接至各模组连接器并固定。每包涉及20-40个连接器，高压连接器需确认锁扣到位。1-2人/包，单包线束装配10-20分钟。连接器漏插/未锁紧是常见缺陷。,命中入口四（注意力衰减：连接器数量多易漏插）、入口五（插接状态需追溯）、入口六（插接与电气检测可合并）。,36,汽车制造业,3,高压环境心理压力，连接器多易漏插,5,新能源车规模化增长,5,命中V1-V6，尤其V5插接追溯和V6电气检测,1,连接器插接需确认到位，锁扣操作,4,固定工位，连接器位置明确,2,高压连接器问题为安全项,3,节拍中等,,,,,,,4
表面打磨-涂装前处理-全车覆盖,SurfaceSanding-PrePaint-FullBody,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,涂装,该工位位于涂装线电泳后、中涂前的打磨室，上游为电泳烘干，下游为中涂喷漆房。当前由人工用砂纸/砂轮对电泳漆面进行打磨，去除颗粒和流挂。需绕车身作业，弯腰仰头姿态频繁。粉尘环境需穿戴防护服和面罩。4-6人/车，单车打磨20-40分钟。粉尘吸入风险、打磨力度不均导致后续漆面缺陷。,命中入口二（人类不宜到达：高粉尘环境需重度防护）、入口四（一致性要求高）、入口六（打磨与表面检测可合并）。,36,汽车制造业,4,防护服导致有效工时缩减40%，招工困难,4,单厂涂装打磨工位15-30个,5,命中V1、V2、V3、V5、V6表面质量监测,2,需均匀力控，毫米级轨迹,4,车身定位固定，环境可控,3,打磨不足需返工，过度需补漆,3,节拍中等，可并行部署,,,,,,,3
装配安装-仪表板总成-舱内作业,Assembly-Dashboard-CabinWork,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,总装,该工位位于总装线内饰装配段，上游为线束预装，下游为方向盘安装。当前由人工将仪表板总成（含仪表、空调、音响模块）搬入驾驶舱并安装固定。总成重量15-25kg，需钻入舱内狭窄空间定位、紧固多颗螺栓。2人/车配合，单车装配3-5分钟。舱内弯腰作业致腰椎劳损，螺栓漏拧/扭矩不足影响NVH。,命中入口一（空间适配：驾驶舱狭窄空间）、入口一（双臂协作：一手托件一手紧固）、入口五（扭矩数据需追溯）。,36,汽车制造业,4,舱内异姿势作业腰椎劳损严重，年流动率超40%,5,每辆车必经，单厂日产500-2000辆,4,命中V1、V2、V5扭矩追溯、V6扭矩曲线,1,亚毫米定位，多点紧固，力控要求,3,舱内空间受限，光照有限,3,漏拧需返工，紧固过度可能损伤塑件,2,总装线节拍严格，60-90秒/工位,,,,,,,4
装配安装-内饰件-多品种卡接,Assembly-TrimParts-MultiVariantClip,36-361-00,板料入库→开卷落料→冲压成型→焊装→涂装→总装→整车检测→成品出库,总装,该工位位于总装线内饰段，上游为地毯铺设，下游为仪表板安装。当前由人工将门板内饰、立柱护板、顶棚等内饰件卡接固定。内饰件品种多（混流生产）、卡扣位置密集（单件5-15个卡扣）。2人/车，单车内饰装配10-20分钟。卡扣漏装或卡接不到位导致异响。,命中入口一（改造不经济：车型换代频繁）、入口四（卡扣数量多易漏装）、入口八（规模化工序）。,36,汽车制造业,3,卡扣多易漏装，下午班次漏装率上升,5,每车数十件内饰件,4,命中V1、V2、V4群体学习、V5追溯,2,卡扣对位，确认到位,4,车身固定，内饰件来料标准化,4,漏装可补，卡接不到位可重卡,2,总装线节拍紧张,,,,,,,3
