l3_id,l3_name,l2_id,l2_name,l1_id,l1_name,scene_name_zh,scene_name_en,industry_code,industry_name,process_step,step_order,total_steps_in_scene,is_new_l3,human_description,duration_estimate,parallel_with,boundary_note,scene_id,source_file
L3-02-04-002,转体-90至180度-空载返程,L2-02-04,躯干旋转,L1-02,躯体姿态调整,搬运码垛-精矿成品-25kg袋装,Palletizing-ConcentrateProduct-25kgBagged,9-91-00,有色金属矿采选业,成品出库,13,14,True,空载状态下躯干旋转，转身朝向输送线方向,1-2,,,9-91-00,l3_搬运码垛-精矿成品-25kg袋装.json
L3-01-01-001,行走-工业地坪-匀速返程,L2-01-01,平地直行,L1-01,全身位移,搬运码垛-精矿成品-25kg袋装,Palletizing-ConcentrateProduct-25kgBagged,9-91-00,有色金属矿采选业,成品出库,14,14,True,空载直线步行返回输送线末端取料位置,2-4,,,9-91-00,l3_搬运码垛-精矿成品-25kg袋装.json
L3-01-01-001,行走-车间环氧地坪-匀速,L2-01-01,平地直行,L1-01,全身位移,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,1,28,True,从当前位置行走至待搬运铸件存放区域,5-15,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-09-01-001,注视-重型铸件-位置确认,L2-09-01,视觉注视对准,L1-09,感知定位运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,2,28,True,目视确认目标铸件位置及外形特征,2-4,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-01-08-001,停位-铸件侧方-分米级,L2-01-08,精确停位,L1-01,全身位移,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,3,28,True,行走至目标铸件旁并精确停位于操作位置,3-5,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-02-02-001,俯身-中度前屈-膝部高度,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,4,28,True,弯腰俯身接近低位放置的铸件,2-3,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-09-03-001,扫检-铸件表面-挂点定位扫描,L2-09-03,区域扫描巡视,L1-09,感知定位运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,5,28,True,扫视铸件表面寻找合适的吊装挂点位置,3-6,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-01-001,伸达-吊钩上方-直线路径,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,6,28,True,伸手到达行车吊钩位置,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-04-01-001,力握-吊钩把手-直径20至40mm,L2-04-01,力量抓握,L1-04,手部抓握操控,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,7,28,True,用力量抓握方式握住行车吊钩,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-02-001,转移-吊钩-近距,L2-03-02,单臂负载转移,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,8,28,True,将吊钩移动至铸件挂点上方,2-4,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-07-03-001,对接-吊钩与挂孔-3自由度对准,L2-07-03,多轴对位插接,L1-07,约束路径操作,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,9,28,True,将吊钩对准并钩入铸件挂点孔位,5-10,,[边界判定] 铸件不规则需多轴对位，非简单直线插入,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-04-07-001,释放-渐进松指-吊钩已挂接,L2-04-07,受控释放,L1-04,手部抓握操控,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,10,28,True,松开手指释放吊钩,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-05-03-001,拉拔-吊钩验证-轻拉力,L2-05-03,拉拔抽取,L1-05,线性力施加,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,11,28,True,轻拉吊钩验证挂接是否牢固,1-2,,[边界判定] 验证性轻拉而非实际拉出，归入拉拔因动作模式相同,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-02-02-002,俯身-复原直立-站立高度,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,12,28,True,直立起身恢复站立姿态,2-3,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-01-01-002,行走-车间地面-后退,L2-01-01,平地直行,L1-01,全身位移,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,13,28,True,后退行走至安全距离外,3-5,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-01-002,伸达-头顶上方-信号手势,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,14,28,True,举手向行车操作员发出起吊信号,1-2,,[边界判定] 手势信号归入空载伸达，因动作为手部空间运动无外部接触,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-09-01-002,注视-起吊铸件-姿态监控,L2-09-01,视觉注视对准,L1-09,感知定位运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,15,28,True,目视观察铸件起吊过程确认无倾斜,5-10,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-01-003,伸达-水平指向-方向指挥,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,16,28,True,手势指挥行车沿水平方向移动,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-01-01-001,行走-车间环氧地坪-匀速,L2-01-01,平地直行,L1-01,全身位移,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,17,28,False,行走跟随行车移动至目标码垛位置,10-30,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-01-004,伸达-向下指向-下降指挥,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,18,28,True,手势指挥行车开始下降,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-09-01-003,注视-下降铸件-落位引导,L2-09-01,视觉注视对准,L1-09,感知定位运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,19,28,True,目视观察铸件下降并引导精确落位,10-20,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-01-005,伸达-握拳平举-停止指挥,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,20,28,True,手势指挥行车停止下降,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-01-08-001,停位-铸件侧方-分米级,L2-01-08,精确停位,L1-01,全身位移,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,21,28,False,行走至已落位的铸件旁边,3-5,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-02-02-001,俯身-中度前屈-膝部高度,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,22,28,False,弯腰俯身接近落位铸件上的吊钩,2-3,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-01-001,伸达-吊钩上方-直线路径,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,23,28,False,伸手到达铸件上的吊钩位置,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-04-01-001,力握-吊钩把手-直径20至40mm,L2-04-01,力量抓握,L1-04,手部抓握操控,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,24,28,False,力量抓握握住吊钩,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-07-02-001,抽出-吊钩脱挂-低阻力,L2-07-02,直线抽出,L1-07,约束路径操作,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,25,28,True,将吊钩从铸件挂点中脱出,2-4,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-03-02-001,转移-吊钩-近距,L2-03-02,单臂负载转移,L1-03,上肢空间运动,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,26,28,False,将脱开的吊钩移离铸件上方,2-3,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-04-07-001,释放-渐进松指-吊钩已挂接,L2-04-07,受控释放,L1-04,手部抓握操控,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,27,28,False,释放吊钩使其自然悬垂,1-2,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-02-02-002,俯身-复原直立-站立高度,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-重型铸件毛坯-50kg以上,Palletizing-HeavyCastingBlanks-Over50kg,35-351-3511,专用设备制造业,原料入库,28,28,False,直立起身恢复站立姿态并目视确认码垛状态,2-3,,,35-351-3511,l3_搬运码垛-重型铸件毛坯-50kg以上.json
L3-01-01-001,行走-环氧地坪-匀速,L2-01-01,平地直行,L1-01,全身位移,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,1,23,True,从待命位置走向检测合格品堆放区,3-8,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-01-08-001,停位-料箱堆放区-厘米级,L2-01-08,精确停位,L1-01,全身位移,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,2,23,True,在空料箱堆放位置精确停下,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-02-02-001,俯身-中度前屈-腰部高度,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,3,23,True,弯腰俯身至空料箱高度便于抓取,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-01-001,伸达-箱体侧面-双臂对称,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,4,23,True,双手分别伸向料箱两侧的握持位置,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-04-01-001,力握-箱体把手-对握,L2-04-01,力量抓握,L1-04,手部抓握操控,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,5,23,True,双手同时握住料箱两侧把手或边缘,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-03-001,协搬-矩形箱体-重载,L2-03-03,双臂协调搬运,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,6,23,True,双臂协调将料箱从地面抬起至腰部高度,2-3,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-02-02-002,俯身-直起-负载状态,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,7,23,True,起身恢复直立姿态同时保持对料箱的握持,2-3,,[边界判定]从弯腰姿态恢复直立，属于弯腰俯身的逆过程，归入L2-02-02而非L2-02-03下蹲起立，因为主要运动在髋关节和腰椎,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-01-07-001,负载行走-重型箱体-双臂前持,L2-01-07,负载行走,L1-01,全身位移,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,8,23,True,手持重载料箱走向零件装箱工位,5-10,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-01-08-002,停位-装箱工位-厘米级,L2-01-08,精确停位,L1-01,全身位移,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,9,23,True,在零件装箱工位的指定位置精确停下,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-02-02-003,俯身-中度前屈-台面高度,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,10,23,True,弯腰将空料箱放置在装箱台面上,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-05-001,定放-料箱-厘米级,L2-03-05,精确定点放置,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,11,23,True,将料箱精确放置在装箱台面的指定位置,2-3,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-04-07-001,释放-渐进松指-箱体已支撑,L2-04-07,受控释放,L1-04,手部抓握操控,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,12,23,True,双手松开料箱把手,0.5-1,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-01-002,伸达-零件料盒-无障碍直线,L2-03-01,空载伸达,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,13,23,True,伸手到待装箱的检测合格零件位置,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-04-01-002,力握-工业零件-单手包络,L2-04-01,力量抓握,L1-04,手部抓握操控,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,14,23,True,抓取单个待装箱的零件,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-02-001,转移-中型零件-近距,L2-03-02,单臂负载转移,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,15,23,True,将零件从取料位置移向料箱内部,1-3,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-06-001,码放-零件矩阵-单层,L2-03-06,规律排列码放,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,16,23,True,将零件规律排列放入料箱内,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-04-07-002,释放-渐进松指-零件已定位,L2-04-07,受控释放,L1-04,手部抓握操控,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,17,23,True,松开手指释放零件,0.5-1,,步骤13-17需重复多次直至料箱装满,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-04-01-001,力握-箱体把手-对握,L2-04-01,力量抓握,L1-04,手部抓握操控,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,18,23,False,双手抓住已装满零件的重载料箱两侧,1-2,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-03-001,协搬-矩形箱体-重载,L2-03-03,双臂协调搬运,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,19,23,False,双臂协调将重载料箱从台面抬起,2-3,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-01-07-001,负载行走-重型箱体-双臂前持,L2-01-07,负载行走,L1-01,全身位移,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,20,23,False,手持重载料箱走向托盘码垛区域,5-15,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-01-08-003,停位-托盘码垛点-厘米级,L2-01-08,精确停位,L1-01,全身位移,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,21,23,True,在托盘指定码垛位置精确停下,1-3,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-02-02-004,俯身-变幅前屈-码垛高度适应,L2-02-02,弯腰俯身,L1-02,躯体姿态调整,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,22,23,True,根据当前码垛层数调整身体姿态将料箱对准目标位置,2-4,,[边界判定]码垛1-2层需深度弯腰，3-5层需轻度弯腰或保持直立，主要运动仍在髋关节和腰椎屈伸，归入L2-02-02,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
L3-03-06-002,码放-料箱阵列-多层堆叠,L2-03-06,规律排列码放,L1-03,上肢空间运动,搬运码垛-零部件料箱-重载入库,Palletizing-PartsBin-HeavyStorage,36-367-3670,汽车制造业,包装,23,23,True,将料箱按规律对齐放置在托盘上形成整齐码垛,3-5,,,36-367-3670,l3_搬运码垛-零部件料箱-重载入库.json
